"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Sunday September 26","Misr-Newvm","55.37","1","HD#1: 100 GB","100","108.08220111113041639328002930"
"Sunday September 26","NFS-Server-Nexcloud","512.09","1","HD#1: 500 GB","500","512.09306322410702705383300781"
"Sunday September 26","jump-hamd","17.82","1","HD#1: 300 GB","300","308.08655747212469577789306641"
"Sunday September 26","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Sunday September 26","SQL-Server-Solid2","202.15","2","HD#1: 400 GB, HD#2: 300 GB","700","720.09030950162559747695922851"
"Sunday September 26","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Sunday September 26","Misr-MagentoDB1","28.17","1","HD#1: 512 GB","512","520.09375651553273200988769532"
"Sunday September 26","ALFA-DAXRPT-COPY","621.37","1","HD#1: 650 GB","650","666.21318894438445568084716797"
"Sunday September 26","EU1FE3110","336.32","1","HD#1: 500 GB","500","532.09566237218677997589111328"
"Sunday September 26","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59689908847212791442871094"
"Sunday September 26","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Sunday September 26","jump-ahmed","71.88","1","HD#1: 500 GB","500","508.08634015358984470367431641"
"Sunday September 26","frank-veeamone","45.44","1","HD#1: 200 GB","200","220.09343103971332311630249023"
"Sunday September 26","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479720726609230041503907"
"Sunday September 26","Jump-Server-Karim","197.77","1","HD#1: 700 GB","700","716.08683973178267478942871094"
"Sunday September 26","sofos_virtual_vm8","27.04","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935382239520549774169922"
"Sunday September 26","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08621631376445293426513672"
"Sunday September 26","Mis-Additioanal Domain","23.79","1","HD#1: 50 GB","50","54.082178249023854732513427735"
"Sunday September 26","Misr-MTBIDEVAPP","147.02","2","HD#1: 500 GB, HD#2: 10 GB","510","580.10237460024654865264892578"
"Sunday September 26","Misr-Web Server-copy","52.17","1","HD#1: 80 GB","80","84.08236747980117797851562500"
"Sunday September 26","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08703734632581472396850586"
"Sunday September 26","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Sunday September 26","EU1FE3112","385.00","1","HD#1: 500 GB","500","532.09472276363521814346313476"
"Sunday September 26","WP-OdOO","14.77","1","HD#1: 200 GB","200","202.19734862167388200759887695"
"Sunday September 26","EU1FE3111","302.21","1","HD#1: 500 GB","500","532.09588947705924510955810547"
"Sunday September 26","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Sunday September 26","EU1FE9222","751.14","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0908579183742403984069824"
"Sunday September 26","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1422268254682421684265137"
"Sunday September 26","EU1FE9444","251.82","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0945857511833310127258301"
"Sunday September 26","Frank-PST-New01","5499.44","3","HD#1: 150 GB, HD#2: 2048 GB, HD#3: 5120 GB","7318","7334.0867956979200243949890137"
"Sunday September 26","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Sunday September 26","EU1FE9333","243.16","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0943264244124293327331543"
"Sunday September 26","Frank-tools01.Roaya.loc_replica","70.95","1","HD#1: 500.00 GB","500","596.15814815275371074676513672"
"Sunday September 26","MISR-MTBIDEVDB","1071.65","2","HD#1: 1300 GB, HD#2: 10 GB","1310","1510.1181437866762280464172363"
"Sunday September 26","vROps-Tenant-App-for-vCD-2.3.0.33067-14826907","20.69","3","HD#1: 12 GB, HD#2: 60 GB, HD#3: 15 GB","87","95.08141431584954261779785156"
"Sunday September 26","MISR-TSMS","55.71","1","HD#1: 60 GB","60","68.086718544363975524902343750"
"Sunday September 26","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360891900956630706787109"
